,Unnamed: 0,State_Name,State_ab,Lat,Lon,Mean,Median,Stdev,easting,northing,zone_number,zone_letter,logMean
1060,19933,New York,NY,40.9434593,-73.028696,154709,141212,75923,665935.9658459147,4534351.579891669,18,T,5.189515578965331
1061,19934,New York,NY,42.7236954,-77.8752072,45123,38401,33733,264591.24718673143,4734141.571873662,18,T,4.654397965978249
1062,19935,New York,NY,40.9609822,-73.0107265,139944,142919,89822,667404.3615596683,4536331.214185767,18,T,5.14595428313265
1063,19936,New York,NY,40.887386,-72.9831063,94210,76962,60601,669917.3164955251,4528214.012545607,18,T,4.974097003794131
1064,19937,New York,NY,40.9524864,-72.95681009999998,118205,300000,70989,671963.9430159281,4535492.739029021,18,T,5.072635847327664
1065,19938,New York,NY,40.8829598,-73.01064170000002,100813,96378,59404,667608.5764856867,4527669.517004644,18,T,5.003516538699087
1066,19939,New York,NY,40.9612515,-72.8851948,140928,145848,74451,677968.2346095337,4536609.2567846915,18,T,5.14899728861962
1067,19940,New York,NY,40.96208920000001,-72.9416939,89138,93027,56137,673211.151972713,4536588.691934046,18,T,4.95006288554208
1068,19941,New York,NY,40.8333222,-73.102389,84286,53193,72584,659997.6472861953,4521987.276526675,18,T,4.925755443810076
1069,19942,New York,NY,40.843178,-73.06014300000002,105422,98954,56996,663535.5956201585,4523159.45420637,18,T,5.022931251119354
1070,19943,New York,NY,40.8430508,-73.0295734,124185,115702,76271,666113.1673484597,4523202.870899458,18,T,5.09406914164859
1071,19944,New York,NY,40.8228427,-73.0698496,109037,100243,61526,662767.0006530852,4520883.839063425,18,T,5.037573893987942
1072,19945,New York,NY,43.07899329999999,-75.7597243,57531,49208,45093,438155.38572405576,4769866.983447002,18,T,4.759901922968789
1073,19946,New York,NY,40.8171121,-73.10078990000002,86387,85285,52974,660171.4946140405,4520190.633127484,18,T,4.9364483923278355
1074,19947,New York,NY,40.86316729999999,-72.962088,71446,53029,56198,671750.7633412757,4525566.351570473,18,T,4.85397791924937
1075,19948,New York,NY,40.8399903,-72.9885183,126496,300000,66160,669582.2515943368,4522941.795492812,18,T,5.102076792662877
1076,19949,New York,NY,40.7516425,-73.0350153,90711,82896,69695,665881.8529639452,4513044.847666902,18,T,4.957659954641518
1077,19950,New York,NY,40.78403400000001,-73.0238888,78072,300000,56638,666740.1769109435,4516661.882585457,18,T,4.892495304993459
1078,19951,New York,NY,40.7757062,-72.98507420000001,74395,300000,55041,670036.7156935768,4515811.912201074,18,T,4.87154374810799
1079,19952,New York,NY,40.7892525,-72.98673409999998,99398,108481,59549,669862.1001167705,4517312.543652505,18,T,4.997377645989846
1080,19953,New York,NY,40.8087649,-72.97410140000002,127817,300000,55148,670877.936968929,4519503.284706265,18,T,5.106588619981935
1081,19954,New York,NY,40.7694329,-72.91616479999998,109603,85668,74453,675868.8057602335,4515251.386792759,18,T,5.0398224416083375
1082,19955,New York,NY,40.8214103,-72.774517,83554,68340,62652,687677.7642957881,4521315.544069814,18,T,4.921967245807445
1083,19956,New York,NY,42.8408125,-75.5015238,62338,48042,46558,459016.2109655362,4743259.50893319,18,T,4.794752864625178
1084,19957,New York,NY,40.8238306,-72.8526921,100244,300000,62761,681078.1117400408,4521419.694069032,18,T,5.001058387827157
1085,19958,New York,NY,40.774845,-72.8836037,90197,300000,49238,678602.5396038694,4515918.028860131,18,T,4.955192092917632
1086,19959,New York,NY,40.7522734,-72.8549691,54046,42026,42576,681080.4611140282,4513470.928332704,18,T,4.732763556897818
1087,19960,New York,NY,40.7938537,-72.7997563,97272,300000,62273,685625.9619058144,4518202.500812908,18,T,4.987987845453299
1088,19961,New York,NY,40.9553118,-72.81565970000003,127693,137303,72035,683836.7404082196,4536093.824529647,18,T,5.106167090335473
1089,19962,New York,NY,40.9250901,-72.66944009999997,76430,60476,52102,696233.1767479561,4533056.56593358,18,T,4.883263859584974
1090,19963,New York,NY,40.9801897,-72.5313642,98059,94138,71433,707687.3119008845,4539493.077855966,18,T,4.991487460022781
1091,19964,New York,NY,41.100862,-72.3635667,100363,78079,81201,721400.4740900884,4553303.672592375,18,T,5.001573634547445
1092,19965,New York,NY,41.2024343,-72.118732,88039,300000,62423,741589.7825696521,4565232.791898926,18,T,4.944675100930965
1093,19966,New York,NY,40.89091970000001,-72.6314771,107071,300000,88339,699532.6754474982,4529348.842434674,18,T,5.029671858829744
1094,19967,New York,NY,43.1861951,-77.64014399999998,47070,37118,39779,285452.2149726525,4784875.940141322,18,T,4.672744198306599
1095,19968,New York,NY,40.8161834,-72.7090115,98036,300000,67230,693217.5271699721,4520877.672922629,18,T,4.991385583145455
1096,19969,New York,NY,40.8241255,-72.5868779,83855,69485,51266,703494.6227109862,4522035.976479139,18,T,4.923528963276861
1097,19970,New York,NY,40.9265003,-72.3050375,125437,117305,70157,726914.0793298186,4534095.2712530885,18,T,5.0984256587090995
1098,19971,New York,NY,40.9275064,-72.4206917,77041,64253,64668,717171.8108598003,4533913.117676645,18,T,4.886721911339522
1099,19972,New York,NY,41.0182902,-72.3049103,124561,117763,79872,726610.2358555215,4544286.701044002,18,T,5.095382086174856
1100,19973,New York,NY,40.99038579999999,-72.23311679999998,127841,135058,81608,732745.7123923324,4541377.540402592,18,T,5.1066701591287345
1101,19974,New York,NY,40.9859592,-72.1087437,117900,101123,84082,743225.2817727212,4541225.217946865,18,T,5.071513805095089
1102,19975,New York,NY,40.7971027,-73.2757537,90687,75948,56108,645458.7831844232,4517664.227068907,18,T,4.957545035319073
1103,19976,New York,NY,41.9628261,-74.7890905,73409,300000,37706,517477.1898509165,4645670.371536576,18,T,4.865749308018598
1104,19977,New York,NY,41.82075310000001,-74.7319955,61443,52198,61583,522257.6849845529,4629909.6698635975,18,T,4.788472412291002
1105,19978,New York,NY,43.1392979,-77.6079993,48479,37198,41713,287902.2391473325,4779585.6476061605,18,T,4.685553652846327
1106,19979,New York,NY,41.7707267,-74.6178671,42499,300000,1826,531760.7133401667,4624391.338264604,18,T,4.628378711236398
1107,19980,New York,NY,41.694069,-74.5615533,61926,300000,34026,536484.5593002994,4615902.818246268,18,T,4.791873028434707
1108,19981,New York,NY,41.5634288,-74.527401,52324,42564,38495,539405.9644086903,4601413.897293947,18,T,4.718700936989092
1109,19982,New York,NY,41.5598589,-74.65984509999998,113610,110638,59013,528364.1326016343,4600965.598332483,18,T,5.055416559840489
1110,19983,New York,NY,41.7041801,-74.7960259,53873,44969,40744,516970.6668593186,4616952.626281941,18,T,4.731371160568575
1111,19984,New York,NY,41.5673669,-74.8865216,61393,45537,54841,509461.4005854561,4601749.499661619,18,T,4.788118855918368
1112,19985,New York,NY,42.230947,-76.3324517,49285,38674,36496,390048.45787182776,4676277.910429087,18,T,4.692714760890481
1113,19986,New York,NY,42.0445028,-76.2056792,82280,71192,57853,400217.3472781455,4655420.49779408,18,T,4.9152942830226865
1114,19987,New York,NY,42.0641044,-76.3693292,58279,52715,46318,386708.18001869216,4657800.786904352,18,T,4.765512091172629
1115,19988,New York,NY,42.0834709,-76.4931488,67461,59963,50057,376501.2598968039,4660122.613541215,18,T,4.829052774612789
1116,19989,New York,NY,43.2109164,-77.61948149999998,34094,20768,35357,287217.38508537697,4787568.694692627,18,T,4.53267795681758
1117,19990,New York,NY,42.4411692,-76.48803690000003,24571,11959,38616,377617.95673524385,4699833.197426959,18,T,4.390422831923477
1118,19991,New York,NY,42.4779692,-76.5011486,95433,63358,74887,376611.86687294295,4703938.502088707,18,T,4.979698576378288
1119,19992,New York,NY,42.4178534,-76.55362159999999,43681,21900,57481,372176.51723774796,4697340.8328143805,18,T,4.6402925722221084
1120,19993,New York,NY,42.4196815,-76.44373279999998,54968,21099,60243,381221.1997176872,4697384.2685074415,18,T,4.740109935532852
1121,19994,New York,NY,42.4392204,-76.6396859,71794,63855,60007,365141.2671646973,4699846.591426638,18,T,4.8560881507078495
1122,19995,New York,NY,42.4758783,-76.30049790000002,71615,54897,58517,393101.22921413346,4703433.9648732515,18,T,4.855003996259639
1123,19996,New York,NY,42.5786235,-76.5103607,88114,300000,53751,376053.85914299695,4715128.850169572,18,T,4.945044916808196
1124,19997,New York,NY,42.0503778,-73.9494038,70941,60100,54198,586939.7272346243,4655903.54138476,18,T,4.8508973060899825
1125,19998,New York,NY,42.0233957,-74.0853443,81857,68554,67942,575722.1959616597,4652778.455659164,18,T,4.913055824021439
1126,19999,New York,NY,41.9472156,-74.26545829999998,72089,64065,52065,560883.4254689071,4644176.541066386,18,T,4.857869001144397
1127,20000,New York,NY,43.167656,-77.5814998,30287,22736,29135,290154.5491895926,4782668.277918956,18,T,4.481256257553046
1128,20001,New York,NY,41.9945544,-73.9734694,60345,50743,48538,585022.5559421965,4649681.222571971,18,T,4.780641291626942
1129,20002,New York,NY,41.9365425,-73.9734907,54140,300000,36809,585097.964772749,4643240.134077864,18,T,4.733518251434488
1130,20003,New York,NY,41.9336585,-74.003284,33625,25460,26869,582631.7857106067,4642890.7782912655,18,T,4.526662293010465
1131,20004,New York,NY,41.9352791,-74.0345486,66175,54106,53976,580037.7704736161,4643041.049645826,18,T,4.820693949973386
1132,20005,New York,NY,41.8318607,-74.0006735,76191,300000,50547,582979.8296136126,4631590.846173475,18,T,4.881903673686305
1133,20006,New York,NY,41.87388660000001,-74.1641532,86425,54763,76014,569359.6302268871,4636111.863092064,18,T,4.936639388214444
1134,20007,New York,NY,40.8308225,-73.9136512,32203,20830,35244,591597.6149953579,4520544.827020656,18,T,4.507896332029873
1135,20008,New York,NY,41.7626199,-74.0717295,60917,43753,57126,577162.5997551411,4623837.075977941,18,T,4.7847385073441275
1136,20009,New York,NY,41.7304772,-74.00486090000003,77283,300000,61399,582762.3966371367,4620330.552310355,18,T,4.8880839723380465
1137,20010,New York,NY,41.6385307,-74.06057220000002,69664,54047,57053,578240.3444884531,4610070.167602014,18,T,4.843008407361
1138,20011,New York,NY,41.6347909,-74.30203279999998,103493,300000,52074,558133.49436716,4609464.024773234,18,T,5.014910976225961
1139,20012,New York,NY,43.1375363,-77.6307939,31795,23938,28651,286042.2164021648,4779447.999634608,18,T,4.502358829319633
1140,20013,New York,NY,41.7244505,-74.3959557,77336,50696,70510,550240.8582294061,4619359.279535714,18,T,4.888381705584831
1141,20014,New York,NY,42.0235404,-74.36729229999997,56390,36658,54721,552380.1421951125,4652583.507422796,18,T,4.751202094588353
1142,20015,New York,NY,43.3203951,-73.6389363,52094,45357,48360,610360.5265039488,4797294.531418393,18,T,4.7167877056997725
1143,20016,New York,NY,43.3373716,-73.69832609999997,82922,67715,60690,605515.5152304212,4799103.095362414,18,T,4.918669768319181
1144,20017,New York,NY,43.3459649,-73.78972009999998,56240,44168,47137,598093.0827738247,4799945.962402366,18,T,4.750045312011768
1145,20018,New York,NY,43.6575543,-74.0641865,51229,47175,37940,575458.3641619696,4834264.728541791,18,T,4.709515878446697
1146,20019,New York,NY,43.5794141,-73.6576306,77174,300000,68720,608381.1200245849,4826036.322839926,18,T,4.887471010719139
1147,20020,New York,NY,43.4638977,-73.5313656,58936,52739,51250,618802.2010718801,4813379.453640563,18,T,4.770380656846828
1148,20021,New York,NY,43.4220008,-73.30601899999998,54007,45099,39513,637126.0564523385,4809072.574894567,18,T,4.732450053607216
1149,20022,New York,NY,43.2306036,-73.55918570000001,48515,44004,35883,616999.0419517363,4787431.161380534,18,T,4.68587603571674
1150,20023,New York,NY,43.1402401,-77.56165340000003,105098,85767,70735,291674.72780972824,4779573.933877582,18,T,5.021594451544623
1151,20024,New York,NY,43.0804566,-73.3832759,64363,54486,48975,631605.6488572448,4771017.821831401,18,T,4.808636278638321
1152,20025,New York,NY,43.216056,-77.3108572,47001,27660,46373,312303.8847770113,4787400.474515065,18,T,4.672107098145544
1153,20026,New York,NY,43.2591916,-77.1923519,82880,70827,59389,322055.2478596877,4791931.874217636,18,T,4.918449742401158
1154,20027,New York,NY,43.060521,-77.2369058,29268,15238,32753,317849.337147756,4769963.95901158,18,T,4.466393046361356
1155,20028,New York,NY,43.097675,-77.0482603,70430,57201,48629,333311.95484799077,4773697.678628717,18,T,4.847757688392331
1156,20029,New York,NY,43.0379335,-77.0834025,33952,24411,24040,330287.1746661155,4767133.590463498,18,T,4.530865362221246
1157,20030,New York,NY,43.1712677,-76.8325485,48162,42717,30132,351045.8606974301,4781464.128889114,18,T,4.682704513360417
1158,20031,New York,NY,40.9263635,-73.8982255,51963,28023,54742,592764.7934083287,4531167.086241861,18,T,4.715694216416291
1159,20032,New York,NY,40.9216146,-73.9080468,79272,67156,61830,591944.448882228,4530629.534773028,18,T,4.89911981540302
1160,20033,New York,NY,40.9386815,-73.90212259999998,97711,80933,59649,592419.49913446,4532530.394468347,18,T,4.989943457990907
1161,20034,New York,NY,43.1505481,-77.6617317,38216,28420,32568,283571.92176939873,4780972.59652412,18,T,4.582245228275298
1162,20035,New York,NY,40.9440834,-73.8892923,51752,32877,47008,593491.9565414668,4533143.7086302005,18,T,4.713927138132432
1163,20036,New York,NY,40.9614732,-73.8811309,66904,300000,45330,594154.2292569756,4535082.938592667,18,T,4.825452083776733
1164,20037,New York,NY,40.9368537,-73.88467490000002,26689,16285,36914,593890.8641568938,4532346.078308793,18,T,4.426332301677428
1165,20038,New York,NY,40.9210949,-73.88639559999999,143414,300000,59253,593768.2866783437,4530594.8297449965,18,T,5.156591549002408
1166,20039,New York,NY,40.9249893,-73.87206429999998,98907,300000,68349,594969.4647703279,4531042.615371428,18,T,4.99522702924928
1167,20040,New York,NY,40.9042347,-73.8619595,80800,73671,57046,595850.2563352468,4528749.649148902,18,T,4.907411360774586
1168,20041,New York,NY,40.9132127,-73.8620694,105596,300000,69264,595828.0358731651,4529746.184479814,18,T,5.023647467337665
1169,20042,New York,NY,40.949108,-73.86318790000001,58614,55517,47018,595682.0375408583,4533729.743498086,18,T,4.768001359986824
1170,20043,New York,NY,40.9775734,-73.8348036,80606,65355,55053,598028.9693750396,4536921.204571845,18,T,4.906367370215852
1171,20044,New York,NY,40.98157670000001,-73.8217287,122517,124230,65742,599122.9994881775,4537380.374852366,18,T,5.088196353957282
1172,20045,New York,NY,43.15807570000001,-77.6337593,31907,32454,22990,285872.7947286769,4781736.664860014,18,T,4.503885972332198
1173,20046,New York,NY,40.9494681,-73.8494167,53292,300000,24197,596840.61376562,4533784.884681629,18,T,4.726662019221301
1174,20047,New York,NY,40.9267163,-73.8448028,67616,60783,52254,597262.3290259107,4531264.294670177,18,T,4.83004947537222
1175,20048,New York,NY,40.9270295,-73.8612327,108271,111832,67440,595878.5273372759,4531280.919626362,18,T,5.034512147977805
1176,20049,New York,NY,40.9058091,-73.8401352,65436,50932,52805,597686.1037904886,4528948.564310608,18,T,4.815816743734446
1177,20050,New York,NY,40.9064456,-73.8246183,48547,42854,32913,598992.044763762,4529036.664992344,18,T,4.686162397504554
1178,20051,New York,NY,40.9191283,-73.8430524,67622,52274,65453,597420.8509139209,4530423.889582237,18,T,4.8300880113886215
1179,20052,New York,NY,40.9147418,-73.8316038,39920,36074,26589,598391.4049574682,4529949.754266369,18,T,4.601190532615333
1180,20053,New York,NY,40.9220585,-73.81284190000002,85352,60705,73183,599960.3645571095,4530783.265161801,18,T,4.931213702120783
1181,20054,New York,NY,40.93876510000001,-73.82365420000002,209392,300000,67438,599024.98565186,4532625.5879906425,18,T,5.320960085068589
1182,20055,New York,NY,40.9766504,-73.801518,121853,100378,88131,600830.7782520588,4536856.624894766,18,T,5.085836225908164
1183,20056,New York,NY,43.1922795,-77.5728426,41897,36027,32489,290942.395399094,4785381.269860948,18,T,4.622182926782751
1184,20057,New York,NY,40.9412467,-73.81003340000002,167238,196856,85371,600167.8606816151,4532916.591898527,18,T,5.223334965179755
1185,20058,New York,NY,40.8930678,-73.8059277,190909,212250,69712,600586.4889963763,4527572.899067434,18,T,5.280826402768749
1186,20059,New York,NY,40.903222,-73.7855757,60062,43865,47933,602285.2964241615,4528723.7217576215,18,T,4.778599789642884
1187,20060,New York,NY,40.9048199,-73.7933349,95189,76469,68915,601629.3146448415,4528892.0640127165,18,T,4.97858676440004
1188,20061,New York,NY,40.912951,-73.7888876,64708,49547,51613,601991.3924043,4529799.883866566,18,T,4.810957976821329
1189,20062,New York,NY,40.9295355,-73.7970547,157337,168021,82350,601278.2790166946,4531631.463181355,18,T,5.196830865066194
1190,20063,New York,NY,40.9740978,-73.7847261,150034,300000,83563,602247.487389137,4536592.771334209,18,T,5.176189687983389
1191,20064,New York,NY,40.9577187,-73.7543491,80146,71150,51574,604829.2441729499,4534810.482152946,18,T,4.9038818520641225
1192,20065,New York,NY,40.9183259,-73.7453488,128665,300000,74502,605649.4490095144,4530448.239655497,18,T,5.109460424339467
1193,20066,New York,NY,40.9575165,-73.72932349999998,102187,72032,78929,606935.6786854711,4534818.356127108,18,T,5.0093956493468905
1194,20067,New York,NY,43.2492063,-77.4555983,102319,94633,59821,300655.1948004757,4791417.179432834,18,T,5.009956286976812
1195,20068,New York,NY,40.9446713,-73.6863755,176084,197818,76790,610571.5522784793,4533445.817069725,18,T,5.245719895277892
1196,20069,New York,NY,40.9994059,-73.6741625,61729,42633,44990,611507.3710965542,4539537.59917655,18,T,4.790489241522437
1197,20070,New York,NY,41.0115471,-73.6611743,50143,35129,36166,612579.0815561702,4540902.108586905,18,T,4.700210313756021
1198,20071,New York,NY,41.0338433,-73.687753,160145,300000,82602,610306.86304415,4543343.362614979,18,T,5.2045133837971695
1199,20072,New York,NY,40.965411,-73.71494609999998,113607,101808,60418,608132.7713260356,4535712.438414136,18,T,5.055405091654166
1200,20073,New York,NY,41.0437622,-73.7441155,93490,300000,51104,605553.0996291678,4544374.778173606,18,T,4.970765159780767
1201,20074,New York,NY,41.0427481,-73.76630779999998,79263,73024,60542,603689.4586821898,4544235.585644955,18,T,4.899070505782541
1202,20075,New York,NY,41.03016450000001,-73.783162,100315,96999,70858,602292.3468891222,4542818.739133659,18,T,5.001365877488586
1203,20076,New York,NY,41.029017,-73.7619559,139989,300000,88714,604076.8636100349,4542716.425363847,18,T,5.146093911199753
1204,20077,New York,NY,41.0020558,-73.755025,131454,122175,74558,604702.2138191718,4539731.658012852,18,T,5.118773805744756
1205,20078,New York,NY,43.1028109,-77.4008057,100985,98744,65227,304636.9876528804,4775029.544307293,18,T,5.004256869812145
1206,20079,New York,NY,40.984439,-73.7642065,175387,300000,71018,603957.7083171402,4537764.994673008,18,T,5.243997399534588
1207,20080,New York,NY,41.0039451,-73.792938,174028,208066,86417,601510.7690280977,4539896.624143419,18,T,5.240619129128506
1208,20081,New York,NY,40.9913115,-73.8855681,96713,68641,87770,593738.5726925933,4538390.577099416,18,T,4.985484855146045
1209,20082,New York,NY,41.01354960000001,-73.8393809,134649,300000,88578,597590.7912058878,4540909.890557561,18,T,5.12920313237735
1210,20083,New York,NY,41.0040761,-73.8077253,155243,140178,77268,600266.9715615464,4539894.080065663,18,T,5.191012026691379
1211,20084,New York,NY,41.049841,-73.78144859999998,130505,300000,74567,602405.8780296458,4545005.111456985,18,T,5.115627150990863
1212,20085,New York,NY,41.0551624,-73.83445490000003,147176,300000,73330,597943.2988027666,4545534.9862462785,18,T,5.16783699534547
1213,20086,New York,NY,41.0342581,-73.8670276,137888,125244,83561,595236.2300991311,4543178.264293725,18,T,5.139526472408273
1214,20087,New York,NY,41.0771988,-73.868318,106201,300000,78840,595065.909792713,4547943.857603764,18,T,5.026128606128098
1215,20088,New York,NY,41.1158766,-73.822643,140967,300000,80006,598844.8638185997,4552288.466451078,18,T,5.1491174573697025
1216,20089,New York,NY,43.113804,-77.52398690000003,113938,92558,75342,294649.5982025505,4776544.970097219,18,T,5.056668591840101
1217,20090,New York,NY,41.1201269,-73.77577629999998,118072,108164,75330,602773.0015485351,4552814.549464117,18,T,5.072146919736795
1218,20091,New York,NY,41.0694238,-73.7627863,141318,156072,70619,603943.4339791603,4547201.157817542,18,T,5.15019748246285
1219,20092,New York,NY,41.2123816,-73.583842,161993,300000,86338,618719.549165734,4563300.625861477,18,T,5.209496248326238
1220,20093,New York,NY,41.2482114,-73.64076429999999,130736,300000,85623,613885.3024751701,4567202.21825645,18,T,5.116395193154737
1221,20094,New York,NY,41.2338145,-73.7025873,109816,84279,70641,608729.1262747578,4565524.7105428735,18,T,5.040665620673985
1222,20095,New York,NY,41.1627321,-73.73787990000002,146870,141413,84622,605885.8960995584,4557589.807433223,18,T,5.166933094871154
1223,20096,New York,NY,41.1403331,-73.8475045,167126,300000,83471,596721.6545426177,4554975.595088727,18,T,5.223044018882951
1224,20097,New York,NY,41.1621446,-73.851105,74622,300000,65395,596387.5264926961,4557393.015328868,18,T,4.87286688471183
1225,20098,New York,NY,41.1791921,-73.846304,148465,300000,72583,596765.227886603,4559290.885611174,18,T,5.171624082620032
1226,20099,New York,NY,41.2612954,-73.9480759,104547,300000,61306,588118.7799754225,4568297.493579746,18,T,5.01931157515332
1227,20100,New York,NY,43.129031,-77.5611705,105121,95781,63301,291675.9293243055,4778327.868950164,18,T,5.021689483612359
1228,20101,New York,NY,41.2916594,-73.91442109999998,29943,19152,26840,590895.918710051,4571703.11355851,18,T,4.4762953103081475
1229,20102,New York,NY,41.2488317,-73.95336359999997,70071,300000,49559,587692.4965521937,4566908.462213133,18,T,4.845538315458224
1230,20103,New York,NY,41.3044814,-73.93072149999998,106661,103458,66345,589513.5247221867,4573109.644913395,18,T,5.028005651093023
1231,20104,New York,NY,41.3196233,-73.84349920000002,119859,300000,68076,596792.9694540523,4574884.302466981,18,T,5.078670649997429
1232,20105,New York,NY,41.2882235,-73.7922032,162230,148397,70053,601134.763678513,4571456.835587322,18,T,5.210131168184136
1233,20106,New York,NY,41.3132769,-73.78816929999998,137897,139005,86275,601433.7157979618,4574242.934731926,18,T,5.139554818042289
1234,20107,New York,NY,41.3164321,-73.75554890000002,151598,144356,71618,604159.1686848296,4574631.86659365,18,T,5.180693471779588
1235,20108,New York,NY,41.2430899,-73.6770955,0,0,0,610849.8303438814,4566586.652623375,18,T,-inf
1236,20111,New York,NY,43.05333710000001,-77.68424870000003,66907,63018,43297,281395.0963147249,4770234.948854872,18,T,4.8254715572646525
1237,20114,New York,NY,42.6034394,-76.948305,58968,51024,45012,340176.8089021092,4718618.741511295,18,T,4.770616398191687
1238,20115,New York,NY,42.5997418,-77.116341,78604,68498,50890,326381.7102233643,4718539.2595150415,18,T,4.895444646977399
1239,20116,New York,NY,40.8267039,-73.90746999999998,32995,26175,27897,592124.504738634,4520094.104986127,18,T,4.518448132698142
1240,20117,New York,NY,43.2420711,-77.65299870000003,56547,51462,37077,284604.4384575578,4791114.579367214,18,T,4.752409569155264
1241,20118,New York,NY,43.2146208,-77.6682627,63205,51292,43974,283267.79587219807,4788105.394676638,18,T,4.800751435663986
1242,20119,New York,NY,43.11561920000001,-77.76058990000001,80599,66172,55065,275405.3751653437,4777353.755102414,18,T,4.906329653502658
1243,20120,New York,NY,43.1857382,-77.8104262,76176,62079,52307,271612.059685228,4785276.011796601,18,T,4.8818181641304355
1244,20121,New York,NY,43.2161824,-77.9306616,52472,43960,46722,261959.1453164427,4788992.5056805685,18,T,4.719927617893979
1245,20122,New York,NY,42.95186939999999,-74.1740142,56328,52452,40121,567377.4373122961,4755800.931935838,18,T,4.750724331310199
1246,20123,New York,NY,42.86201970000001,-74.2610923,66760,53855,49888,560361.8664970954,4745757.2758708745,18,T,4.824516328007209
1247,20124,New York,NY,40.8375595,-73.7102316,94508,79387,67320,608738.7173994223,4521525.277252057,18,T,4.975468572623558
1248,20125,New York,NY,40.8104744,-73.6467038,132572,113521,87022,614141.2429760698,4518599.341149791,18,T,5.1224518081595445
1249,20126,New York,NY,40.7486674,-73.6919165,133678,122032,72458,610430.0918674894,4511680.279944291,18,T,5.126059939313063
1250,20127,New York,NY,40.8408659,-73.85085670000002,60581,50224,47521,596877.7334130779,4521727.2844056925,18,T,4.782336437879264
1251,20128,New York,NY,40.7471425,-73.6510435,108821,100874,65778,613883.3391568314,4511563.237473026,18,T,5.0367127124951425
1252,20129,New York,NY,40.7595706,-73.5730887,66983,51565,63144,620442.303563767,4513046.961974922,18,T,4.825964594596336
1253,20130,New York,NY,40.6921611,-73.7035213,111854,93898,72561,609542.9856221281,4505393.069407561,18,T,5.0486515194730215
1254,20131,New York,NY,40.7014128,-73.65321390000003,97310,86195,69073,613777.966242263,4506484.024772554,18,T,4.988157472556753
1255,20132,New York,NY,40.7109138,-73.63517709999998,65213,43744,63845,615285.3901329902,4507562.235997274,18,T,4.814334179558432
1256,20133,New York,NY,40.7316354,-73.5988665,115824,104044,81486,618315.9007382658,4509910.820672538,18,T,5.063798559284373
1257,20134,New York,NY,40.707417,-73.5745946,95704,63669,81084,620409.1967287185,4507255.350265881,18,T,4.980930089726937
1258,20135,New York,NY,40.7291729,-73.52814040000001,109475,106227,63119,624293.0000799899,4509735.187890485,18,T,5.039314953864163
1259,20136,New York,NY,40.6820805,-73.71454940000002,114916,102844,72113,608627.5376987688,4504260.354059932,18,T,5.06038050064604
1260,20137,New York,NY,40.6557909,-73.7185419,120292,108528,77793,608332.684390428,4501337.08811255,18,T,5.080236745615959
1261,20138,New York,NY,40.8430165,-73.92034190000003,36558,29544,28335,591016.7841473027,4521891.500651222,18,T,4.562982428508112
1262,20139,New York,NY,40.66211920000001,-73.6792627,112157,94298,72767,611642.8293846392,4502088.7140730815,18,T,5.049826384174024
1263,20140,New York,NY,40.6786357,-73.6329879,167955,192769,84874,615526.0676310469,4503981.972082115,18,T,5.2251929372642385
1264,20141,New York,NY,40.6693142,-73.61080059999998,114993,106400,69981,617417.5249143261,4502976.612589798,18,T,5.060671404232736
1265,20142,New York,NY,40.6633563,-73.5837561,68530,48261,59231,619714.0983925317,4502351.7153878035,18,T,4.835880731817395
1266,20143,New York,NY,40.6887431,-73.53117320000001,102833,101718,65080,624111.9411040639,4505242.811162331,18,T,5.012132505885624
1267,20144,New York,NY,40.6793876,-73.5165815,130719,118206,79700,625362.4746558284,4504224.980490108,18,T,5.116338716849424
1268,20145,New York,NY,40.5920323,-73.6683683,79723,65019,65301,612681.525451494,4494322.475980284,18,T,4.901583632965372
1269,20146,New York,NY,40.8560058,-73.630291,71689,57414,57386,615446.5663009526,4523675.327583249,18,T,4.855452522393137
1270,20147,New York,NY,40.9096329,-73.56961,120921,103254,77768,620463.948499469,4529710.3656262215,18,T,5.082501730076125
1271,20148,New York,NY,40.7828712,-73.52551070000001,116105,109612,74210,624414.9038956022,4515699.9775339095,18,T,5.0648509228019005
1272,20149,New York,NY,40.8376586,-73.9160957,27062,17550,28106,591382.1104196481,4521301.144431888,18,T,4.432359889706791
1273,20150,New York,NY,40.783636,-73.511438,108940,94885,72218,625600.9328475575,4515804.939485736,18,T,5.037187370937113
1274,20151,New York,NY,40.7418349,-73.4754641,101047,300000,65861,628717.0582195272,4511216.7150605135,18,T,5.004523424206728
1275,20152,New York,NY,40.7077119,-73.4709938,114326,100957,73932,629160.468259361,4507435.282153622,18,T,5.058145008806995
1276,20153,New York,NY,40.6852705,-73.4433534,123099,300000,66863,631539.5787594636,4504985.082688066,18,T,5.090254524935817
1277,20154,New York,NY,40.8790153,-73.7020503,0,0,0,609360.2768863786,4526137.510915219,18,T,-inf
1278,20155,New York,NY,40.7038083,-74.00501949999997,127951,119255,78081,584053.4987398011,4506353.799961245,18,T,5.10704368446146
1279,20156,New York,NY,42.6450868,-73.7637113,43792,27273,41009,601346.5486763217,4722144.299946477,18,T,4.641394780066048
1280,20157,New York,NY,40.7049074,-74.002583,140637,135377,77587,584257.9461267547,4506478.141163777,18,T,5.148099593670099
1281,20158,New York,NY,40.7243901,-73.97861590000002,81840,64474,72267,586257.4756524754,4508664.115081936,18,T,4.912965620704104
