Lat,Lon
40.74710870000001,-73.2289481
40.6967384,-73.95674040000002
40.7842611,-73.20215970000002
40.7700651,-73.1956686
40.7506153,-73.1871913
40.7703685,-73.1464445
40.7956723,-73.08249709999998
40.7470728,-73.2962652
40.70284270000001,-73.2999569
40.708702,-73.2719126
40.7135126,-73.2494774
40.735292,-73.2136402
43.5813545,-75.5618852
40.7125775,-73.19552420000002
40.7400063,-73.1278763
40.7328417,-73.0831134
40.7569216,-73.0531345
40.9308545,-73.13891020000001
40.9099053,-73.1214531
40.908436,-73.08723509999999
40.8694705,-73.11625749999997
40.8892573,-73.06760390000002
40.9434593,-73.028696
42.7236954,-77.8752072
40.9609822,-73.0107265
40.887386,-72.9831063
40.9524864,-72.95681009999998
40.8829598,-73.01064170000002
40.9612515,-72.8851948
40.96208920000001,-72.9416939
40.8333222,-73.102389
40.843178,-73.06014300000002
40.8430508,-73.0295734
40.8228427,-73.0698496
43.07899329999999,-75.7597243
40.8171121,-73.10078990000002
40.86316729999999,-72.962088
40.8399903,-72.9885183
40.7516425,-73.0350153
40.78403400000001,-73.0238888
40.7757062,-72.98507420000001
40.7892525,-72.98673409999998
40.8087649,-72.97410140000002
40.7694329,-72.91616479999998
40.8214103,-72.774517
42.8408125,-75.5015238
40.8238306,-72.8526921
40.774845,-72.8836037
40.7522734,-72.8549691
40.7938537,-72.7997563
40.9553118,-72.81565970000003
40.9250901,-72.66944009999997
40.9801897,-72.5313642
41.100862,-72.3635667
41.2024343,-72.118732
40.89091970000001,-72.6314771
43.1861951,-77.64014399999998
40.8161834,-72.7090115
40.8241255,-72.5868779
40.9265003,-72.3050375
40.9275064,-72.4206917
41.0182902,-72.3049103
40.99038579999999,-72.23311679999998
40.9859592,-72.1087437
40.7971027,-73.2757537
41.9628261,-74.7890905
41.82075310000001,-74.7319955
43.1392979,-77.6079993
41.7707267,-74.6178671
41.694069,-74.5615533
41.5634288,-74.527401
41.5598589,-74.65984509999998
41.7041801,-74.7960259
41.5673669,-74.8865216
42.230947,-76.3324517
42.0445028,-76.2056792
42.0641044,-76.3693292
42.0834709,-76.4931488
43.2109164,-77.61948149999998
42.4411692,-76.48803690000003
42.4779692,-76.5011486
42.4178534,-76.55362159999999
42.4196815,-76.44373279999998
42.4392204,-76.6396859
42.4758783,-76.30049790000002
42.5786235,-76.5103607
42.0503778,-73.9494038
42.0233957,-74.0853443
41.9472156,-74.26545829999998
43.167656,-77.5814998
41.9945544,-73.9734694
41.9365425,-73.9734907
41.9336585,-74.003284
41.9352791,-74.0345486
41.8318607,-74.0006735
41.87388660000001,-74.1641532
40.8308225,-73.9136512
41.7626199,-74.0717295
41.7304772,-74.00486090000003
41.6385307,-74.06057220000002
41.6347909,-74.30203279999998
43.1375363,-77.6307939
41.7244505,-74.3959557
42.0235404,-74.36729229999997
43.3203951,-73.6389363
43.3373716,-73.69832609999997
43.3459649,-73.78972009999998
43.6575543,-74.0641865
43.5794141,-73.6576306
43.4638977,-73.5313656
43.4220008,-73.30601899999998
43.2306036,-73.55918570000001
43.1402401,-77.56165340000003
43.0804566,-73.3832759
43.216056,-77.3108572
43.2591916,-77.1923519
43.060521,-77.2369058
43.097675,-77.0482603
43.0379335,-77.0834025
43.1712677,-76.8325485
40.9263635,-73.8982255
40.9216146,-73.9080468
40.9386815,-73.90212259999998
43.1505481,-77.6617317
40.9440834,-73.8892923
40.9614732,-73.8811309
40.9368537,-73.88467490000002
40.9210949,-73.88639559999999
40.9249893,-73.87206429999998
40.9042347,-73.8619595
40.9132127,-73.8620694
40.949108,-73.86318790000001
40.9775734,-73.8348036
40.98157670000001,-73.8217287
43.15807570000001,-77.6337593
40.9494681,-73.8494167
40.9267163,-73.8448028
40.9270295,-73.8612327
40.9058091,-73.8401352
40.9064456,-73.8246183
40.9191283,-73.8430524
40.9147418,-73.8316038
40.9220585,-73.81284190000002
40.93876510000001,-73.82365420000002
40.9766504,-73.801518
43.1922795,-77.5728426
40.9412467,-73.81003340000002
40.8930678,-73.8059277
40.903222,-73.7855757
40.9048199,-73.7933349
40.912951,-73.7888876
40.9295355,-73.7970547
40.9740978,-73.7847261
40.9577187,-73.7543491
40.9183259,-73.7453488
40.9575165,-73.72932349999998
43.2492063,-77.4555983
40.9446713,-73.6863755
40.9994059,-73.6741625
41.0115471,-73.6611743
41.0338433,-73.687753
40.965411,-73.71494609999998
41.0437622,-73.7441155
41.0427481,-73.76630779999998
41.03016450000001,-73.783162
41.029017,-73.7619559
41.0020558,-73.755025
43.1028109,-77.4008057
40.984439,-73.7642065
41.0039451,-73.792938
40.9913115,-73.8855681
41.01354960000001,-73.8393809
41.0040761,-73.8077253
41.049841,-73.78144859999998
41.0551624,-73.83445490000003
41.0342581,-73.8670276
41.0771988,-73.868318
41.1158766,-73.822643
43.113804,-77.52398690000003
41.1201269,-73.77577629999998
41.0694238,-73.7627863
41.2123816,-73.583842
41.2482114,-73.64076429999999
41.2338145,-73.7025873
41.1627321,-73.73787990000002
41.1403331,-73.8475045
41.1621446,-73.851105
41.1791921,-73.846304
41.2612954,-73.9480759
43.129031,-77.5611705
41.2916594,-73.91442109999998
41.2488317,-73.95336359999997
41.3044814,-73.93072149999998
41.3196233,-73.84349920000002
41.2882235,-73.7922032
41.3132769,-73.78816929999998
41.3164321,-73.75554890000002
41.2430899,-73.6770955
43.05333710000001,-77.68424870000003
42.6034394,-76.948305
42.5997418,-77.116341
40.8267039,-73.90746999999998
43.2420711,-77.65299870000003
43.2146208,-77.6682627
43.11561920000001,-77.76058990000001
43.1857382,-77.8104262
43.2161824,-77.9306616
42.95186939999999,-74.1740142
42.86201970000001,-74.2610923
40.8375595,-73.7102316
40.8104744,-73.6467038
40.7486674,-73.6919165
40.8408659,-73.85085670000002
40.7471425,-73.6510435
40.7595706,-73.5730887
40.6921611,-73.7035213
40.7014128,-73.65321390000003
40.7109138,-73.63517709999998
40.7316354,-73.5988665
40.707417,-73.5745946
40.7291729,-73.52814040000001
40.6820805,-73.71454940000002
40.6557909,-73.7185419
40.8430165,-73.92034190000003
40.66211920000001,-73.6792627
40.6786357,-73.6329879
40.6693142,-73.61080059999998
40.6633563,-73.5837561
40.6887431,-73.53117320000001
40.6793876,-73.5165815
40.5920323,-73.6683683
40.8560058,-73.630291
40.9096329,-73.56961
40.7828712,-73.52551070000001
40.8376586,-73.9160957
40.783636,-73.511438
40.7418349,-73.4754641
40.7077119,-73.4709938
40.6852705,-73.4433534
40.8790153,-73.7020503
40.7038083,-74.00501949999997
42.6450868,-73.7637113
40.7049074,-74.002583
40.7243901,-73.97861590000002
40.7223222,-73.9911397
40.7205701,-73.9993912
40.8534896,-73.8635363
40.729416,-73.9923912
40.7304513,-74.0041205
40.7380851,-74.00329659999998
40.7525143,-73.9617418
40.7563748,-73.98088609999998
40.7600894,-73.9582412
40.7634831,-73.96727890000003
40.7598407,-73.9841752
40.7717078,-73.9993718
40.7698086,-73.984255
40.8450907,-73.8672583
40.7776648,-73.9398735
40.7856349,-73.9553223
40.7851959,-73.9731196
40.7944258,-73.9789459
40.7973281,-73.96425079999999
40.80430250000001,-73.9423627
40.8115578,-73.95500320000002
40.8185701,-73.9603228
40.81592970000001,-73.9432453
40.8343381,-73.95519770000001
40.8528793,-73.9154618
40.8406031,-73.9526748
40.8503283,-73.92864540000002
40.86667979999999,-73.9385861
40.7161398,-74.02030529999998
40.8484985,-73.85247729999998
43.1020331,-75.2472142
43.0974159,-75.25970140000003
43.2280723,-75.44928370000002
43.1089614,-75.30671590000001
43.3376492,-75.5221763
43.0710381,-75.288618
43.17261120000001,-75.2677403
43.0747759,-76.1583997
43.0612554,-76.14009920000002
43.05014170000001,-76.1908215
40.8693519,-73.9012276
43.0415797,-76.1623869
43.02368900000001,-76.16041740000001
42.9982727,-76.15631540000003
43.1476505,-76.1067515
43.1319069,-76.2000282
43.1453679,-76.2703949
43.0475379,-76.2543906
43.1126425,-76.178158
43.04635560000001,-76.05925079999999
43.0522671,-76.0224781
40.880636,-73.9025715
42.9424133,-76.3234532
43.0064445,-77.4128736
42.9011883,-77.28019040000002
42.854237,-76.9870038
41.4992693,-74.0357577
41.5750116,-74.01639
41.5519802,-74.3389383
41.373747,-74.5982015
41.479843,-74.0252145
41.3642274,-74.0253448
40.8553721,-73.8450221
41.3069341,-74.35081020000001
41.34548820000001,-74.17251429999997
43.2588398,-75.9637341
43.3057118,-76.41742430000002
43.44167120000001,-76.50222240000002
42.6611365,-74.7730218
42.3684625,-75.3315613
41.4185742,-73.8305553
40.7410475,-73.9434565
40.8619716,-73.84872469999998
40.69028,-73.85201540000001
40.6873154,-73.846767
40.7609451,-73.93751429999998
40.7569544,-73.92567209999999
40.7690847,-73.9230485
40.6707968,-73.8387752
40.6787779,-73.8229675
40.7762579,-73.90846590000002
40.7757875,-73.8990845
40.7065996,-73.8286582
40.860046,-73.8742257
40.76299760000001,-73.9107521
40.7550147,-73.9219258
40.6843144,-73.8120017
40.6761566,-73.7991566
40.6853862,-73.795222
40.6983846,-73.80688609999999
40.739349,-73.91759420000002
40.7445685,-73.9165163
40.74566420000001,-73.897122
40.7521977,-73.87277309999997
40.8694471,-73.8530706
40.7511737,-73.88486540000002
40.75868300000001,-73.9030015
40.7644351,-73.8827319
40.759612,-73.87412490000001
40.75971,-73.85997950000002
40.6945622,-73.7648097
42.7151114,-73.7063321
40.7437912,-73.8654188
40.7381096,-73.8565445
40.7145881,-73.7995605
40.7440007,-73.87109
40.8454083,-73.88577690000002
40.7372204,-73.8762312
40.73975170000001,-73.8843383
40.7088026,-73.7649037
40.7318897,-73.8975137
40.6970946,-73.759763
40.71279910000001,-73.74322679999999
40.6972245,-73.90327909999998
40.7197386,-73.73840340000002
40.7071439,-73.9002784
40.7172449,-73.902132
40.87453789999999,-73.86667109999998
40.7093274,-73.8835278
40.6857824,-73.7419913
40.70836,-73.8622857
40.6598103,-73.7295645
40.723567,-73.88592159999997
40.6551441,-73.7493644
40.7241686,-73.85147420000001
40.7184415,-73.8432447
40.7150342,-73.83403249999998
40.670331,-73.7903645
40.8561826,-73.89250559999998
40.6707019,-73.8039344
40.7596421,-73.8236353
40.7725905,-73.8282176
40.7894348,-73.85976840000002
40.5916392,-73.79937340000002
40.7809357,-73.7899124
40.5986579,-73.7412531
40.6252538,-73.8137646
40.7690969,-73.7966895
40.7614714,-73.7964295
40.8481986,-73.8966814
40.7487999,-73.8125809
40.724133,-73.8079345
40.72864000000001,-73.7900377
40.7449088,-73.78215390000003
40.7612034,-73.77321409999998
40.7405112,-73.7297229
42.77085220000001,-73.6754508
42.7154276,-73.6637362
42.7572909,-73.55698000000002
42.6655473,-73.6365436
40.8861691,-73.8513487
42.5544739,-73.4108458
40.60147360000001,-74.070295
40.6284943,-74.09853199999998
40.64325529999999,-74.1094421
40.552868200000006,-74.1153369
40.5500383,-74.15975470000002
40.5296188,-74.1456003
40.525202,-74.1711353
40.6396581,-74.13302220000001
40.5086733,-74.2386183
40.9035524,-73.854095
40.5909369,-74.1619016
40.5255493,-74.1085843
41.19531679999999,-73.966493
41.1019611,-73.94977540000002
41.1638035,-74.038782
41.11790300000001,-74.1399041
42.7025078,-73.8667531
41.11564,-74.0463594
41.064726,-73.9246009
44.8170276,-75.15013259999998
44.70119879999999,-75.48965190000001
40.8908411,-73.8419292
44.2869524,-75.2814193
43.2880067,-74.0572423
43.0759547,-73.76432009999998
42.963785,-73.871197
42.84945220000001,-73.6888072
42.9065731,-73.8451396
42.7957373,-73.9157741
42.7776482,-73.90269599999998
42.881277,-73.91167659999998
42.7815853,-73.9832022
40.8995005,-73.8437344
42.7460291,-74.5404127
42.98490560000001,-76.8452011
42.5253807,-77.2029807
42.3296021,-77.3804038
42.05224129999999,-77.34702209999998
40.92149600000001,-73.44338640000002
40.9154349,-73.31657879999999
40.84111160000001,-73.3852497
40.8474639,-73.3235561
40.80773,-73.4001202
40.8794276,-73.83410620000002
40.764827200000006,-73.36049140000002
40.7738273,-73.3077725
40.7041444,-73.4063842
40.6649067,-73.37704529999998
40.70580089999999,-73.32755949999998
40.89318220000001,-73.23380999999998
40.8379186,-73.24853159999998
40.7934168,-73.25608759999999
40.8239399,-73.1329503
40.74710870000001,-73.2289481
42.11073,-75.87371949999998
40.7561575,-73.1630609
40.7956723,-73.08249709999998
40.6884603,-73.2995659
40.7218497,-73.1811284
40.7344361,-73.0576685
40.8718155,-73.08094799999998
42.69967860000001,-73.7650276
40.940271,-73.0902368
40.9643991,-72.97212840000002
40.9260619,-72.8737747
40.8598197,-73.03765779999998
42.1961172,-76.016638
40.8577888,-73.00150529999998
40.78403400000001,-73.0238888
40.75402879999999,-72.9707759
40.774845,-72.8836037
40.9656437,-72.7304235
41.0655576,-72.3195755
40.9265003,-72.3050375
41.7707267,-74.6178671
41.7041801,-74.7960259
42.17950379999999,-75.650355
42.0445028,-76.2056792
42.4571983,-76.45871690000001
42.4453522,-76.3922573
42.1293599,-73.9810968
41.9945544,-73.9734694
41.9352791,-74.0345486
41.7376193,-74.0873964
41.80187479999999,-74.42392840000002
43.3203951,-73.6389363
43.5230523,-73.806561
42.11319570000001,-76.02795959999997
43.5367603,-73.3657984
42.9931035,-73.3222306
43.2166408,-77.19670909999998
43.2460778,-76.8914495
40.9216146,-73.9080468
40.95729420000001,-73.8762893
40.9249893,-73.87206429999998
40.9645839,-73.86596750000002
40.9494681,-73.8494167
40.9010623,-73.83717940000002
42.1141366,-75.9591539
40.92419810000001,-73.8386898
40.9531024,-73.8230109
40.8925058,-73.7883035
40.9250133,-73.7781676
40.9575165,-73.72932349999998
41.0071859,-73.681938
41.0537565,-73.75582370000002
41.00224470000001,-73.73434909999997
40.9974144,-73.8371374
41.02790020000001,-73.83071540000002
41.11685870000001,-73.7604532
41.2482114,-73.64076429999999
41.1583129,-73.8703996
41.2947461,-73.9288811
41.3033025,-73.8737265
41.3259819,-73.7277119
42.6034394,-76.948305
42.66441270000001,-73.75150409999998
42.6905365,-73.82837640000002
42.6690764,-73.763715
42.6559725,-73.7688498
42.6609261,-73.79886579999999
42.6690192,-73.8204195
42.63501820000001,-73.78527690000001
42.6407094,-73.7559718
42.7702924,-73.6881176
42.7753767,-73.7222622
42.7289031,-73.7009417
42.7642175,-73.74201670000002
43.2650824,-76.6645742
42.7808641,-73.7775287
42.6911799,-73.72618809999999
42.7469391,-73.8808746
42.7168235,-73.84395500000002
42.6930948,-73.7942738
42.62158779999999,-73.8637582
42.5647707,-73.78205990000002
42.6323672,-73.95299399999998
42.7294529,-73.91097950000002
42.69071810000001,-73.9305259
42.8173942,-76.56777559999998
42.68894870000001,-73.9123118
42.2649384,-77.85888709999998
40.80878670000001,-73.8514252
40.800999,-73.90937290000002
40.8175801,-73.8660962
40.8070025,-73.9208749
40.8225183,-73.87823359999999
40.8202946,-73.8633435
40.8113856,-73.9194099
40.8136213,-73.91703759999999
40.824997,-73.8778533
40.8256291,-73.8824329
40.8326118,-73.8790757
40.8332756,-73.8755275
40.8330289,-73.8722067
40.8195023,-73.9181767
40.8298152,-73.8656233
40.8146752,-73.909389
40.833375,-73.8676557
40.815792,-73.9048714
40.8156088,-73.8477354
40.819672,-73.8972847
42.62158779999999,-73.8637582
40.8089385,-73.8407005
40.80568220000001,-73.8856083
40.8254505,-73.8495052
40.8072371,-73.8749566
40.8282758,-73.8888941
40.8226294,-73.89873399999998
40.8092732,-73.8185512
40.8217346,-73.7910026
40.8212966,-73.823337
40.836535,-73.9043915
40.8263809,-73.82490959999998
40.8248672,-73.8186182
40.8368465,-73.8850152
40.8404808,-73.9021708
40.8308225,-73.9136512
40.834835,-73.9151867
40.832265,-73.9181384
40.8374159,-73.82928129999998
40.831723,-73.93020729999998
40.8304774,-73.9225235
40.83674370000001,-73.92544699999998
40.8384912,-73.8475792
40.8513727,-73.9194855
40.8408055,-73.85827940000001
42.0864045,-76.8251795
40.8384785,-73.8565158
40.8454981,-73.91994770000002
40.8480444,-73.9167104
40.8371927,-73.86227190000002
40.837407,-73.86974029999998
40.8356878,-73.855205
40.8564763,-73.8654305
40.8401399,-73.910972
40.8460928,-73.9072191
40.84621920000001,-73.9024562
42.1672451,-76.8243943
40.8521471,-73.90457190000002
40.86004260000001,-73.89957059999998
40.8589133,-73.9028682
40.8531471,-73.9061863
40.8528793,-73.9154618
40.8553409,-73.85840970000002
40.8565412,-73.90773359999999
40.8605351,-73.9089405
40.8647667,-73.9044668
40.8474521,-73.83410529999998
42.5330251,-75.52718420000002
40.8693519,-73.9012276
40.8738945,-73.9032292
40.8430282,-73.8126025
40.8825609,-73.8972673
40.8864295,-73.90256690000002
40.8542921,-73.8514721
40.8792772,-73.91587870000002
40.8849265,-73.91184150000002
40.8832399,-73.9179338
40.8931511,-73.91057430000002
44.9662826,-73.4368949
40.8620616,-73.8424492
40.9053418,-73.90758050000002
40.8617366,-73.86313009999998
40.8633818,-73.86894129999997
40.8684895,-73.8688853
40.86844050000001,-73.86292320000003
40.9040602,-73.89869
40.89506970000001,-73.8999975
40.8739753,-73.8426047
40.8445438,-73.88275759999998
44.6934498,-73.45595240000002
40.8454083,-73.88577690000002
40.8425596,-73.8929199
40.8738025,-73.8632803
40.85030620000001,-73.892669
40.8515742,-73.8987777
40.8520113,-73.9011562
40.8561826,-73.89250559999998
40.8796354,-73.84840009999998
40.8564001,-73.88499770000001
40.8832885,-73.8647381
42.4079003,-73.4617626
40.8864792,-73.8633993
40.8618648,-73.8853878
40.86042379999999,-73.89476490000001
40.8678463,-73.8921974
40.8861691,-73.8513487
40.865878,-73.8889613
40.8691444,-73.88699720000002
40.8755828,-73.8871372
40.9035524,-73.854095
40.89711550000001,-73.8584637
42.23008,-73.79552009999998
40.8930261,-73.8598556
40.8770682,-73.877321
40.8710473,-73.8790905
40.8749499,-73.87429250000002
40.8795983,-73.871616
40.895230100000006,-73.8812755
40.8995005,-73.8437344
40.9003682,-73.8641477
40.8824438,-73.84264809999998
40.8794276,-73.83410620000002
42.671995,-75.98422579999998
40.8695935,-73.7958478
42.1072646,-75.9413012
42.1180749,-75.89859759999999
42.11073,-75.87371949999998
42.1027738,-75.9246835
42.0949492,-75.9245083
42.7294529,-73.91097950000002
42.082058,-75.90419720000001
42.1961172,-76.016638
42.3793043,-76.05599690000003
42.1953666,-75.9266761
42.4913444,-75.9623665
42.17950379999999,-75.650355
42.0638261,-75.67241829999998
42.0407205,-75.8350383
42.13053350000001,-75.91815749999998
42.11319570000001,-76.02795959999997
42.13795870000001,-76.07703029999998
42.1103346,-76.05161030000002
42.0990091,-76.0642047
42.1141366,-75.9591539
42.1363327,-75.9646183
42.2721121,-74.92654350000002
42.0850219,-76.0305707
42.0335405,-76.045135
41.8642607,-73.8195747
43.1677843,-76.5390298
42.9949698,-76.6525354
42.6891179,-76.35683420000002
42.8173942,-76.56777559999998
42.9454519,-76.58239520000002
42.936578,-76.548585
42.918237,-76.5774991
41.5362786,-73.91625440000001
42.1035539,-76.804201
41.690605700000006,-73.81474870000002
42.0864045,-76.8251795
42.0793693,-76.7917729
42.0735943,-76.8122272
42.1384899,-76.9137559
42.1672451,-76.8243943
42.1577249,-76.77887340000002
42.0977881,-76.8452641
42.0646823,-76.82246479999998
42.6939737,-75.48121440000001
42.5330251,-75.52718420000002
41.7460942,-73.79057519999998
42.5921336,-75.4207779
42.458192,-75.7308689
42.37066160000001,-75.7399595
44.9662826,-73.4368949
44.9014661,-73.6691956
44.7881932,-73.5029266
44.7277971,-73.39441590000001
44.6943354,-73.4744018
44.6597454,-73.5844214
44.5810706,-73.56366259999999
41.603212,-73.93281640000002
44.6510708,-73.4406978
42.4255821,-73.5820765
42.3168749,-73.755319
42.2292405,-73.521396
42.23008,-73.79552009999998
42.1389438,-73.7971179
42.0606071,-73.713148
42.7079288,-76.1728673
42.5870167,-76.1131464
42.6048946,-76.19219609999998
41.6042347,-73.85927990000002
42.5983802,-76.23459009999998
42.4779417,-76.1628829
42.3808093,-74.86113929999998
42.3067057,-75.2760262
42.1735179,-75.12695
42.3066571,-74.7172235
42.1603708,-74.62807540000001
41.8303067,-73.5344503
41.588,-73.69587320000002
41.6999367,-73.5656742
41.4973177,-73.9757369
41.6098963,-73.8010737
41.513470700000006,-73.8077327
41.4724347,-73.9618303
41.5339425,-73.8927543
41.7697276,-73.8850699
41.6787749,-73.76561219999998
41.9780963,-73.7830124
41.5636087,-73.5993385
41.7690471,-73.78908059999998
41.7091414,-73.87561529999998
41.5981561,-73.9169449
41.6616506,-73.89465870000002
41.6333135,-73.9003757
42.00323710000001,-73.845828
41.928804,-73.91028370000002
41.6042347,-73.85927990000002
41.5639685,-73.9530965
42.4794765,-74.1786077
41.7845676,-73.694326
41.4973177,-73.9757369
41.7105131,-73.9238613
41.6872212,-73.9269228
41.6780635,-73.908516
41.6822758,-73.88754890000001
44.37279829999999,-73.892043
44.2939648,-73.5215464
44.0549668,-73.53261859999998
43.8554331,-73.7616287
44.9394634,-74.4801977
44.7849676,-74.25841679999998
44.5271055,-74.4235285
44.3090909,-74.2404396
43.0621366,-74.2456371
43.1185715,-74.6244437
43.0535726,-74.3576989
43.064629,-74.3324559
43.0077877,-74.3768236
43.0763326,-74.152367
42.1465916,-77.8149561
42.4200482,-73.8625875
42.1655144,-74.1523619
42.2811931,-74.0328877
42.2765146,-73.85924
42.1910934,-73.91636
42.9179832,-75.05449490000002
43.0434447,-75.1518554
43.0093769,-75.0071392
42.964074,-74.8279088
43.0456953,-75.0278155
43.1717791,-74.96291009999999
43.7372469,-74.9352952
44.0856691,-76.2328827
44.1226236,-75.9227047
44.05444650000001,-75.799726
44.0423316,-75.75087979999998
43.9788581,-75.78168559999997
43.985673,-75.8920376
43.9805388,-76.01914350000001
43.96205689999999,-75.92303620000001
43.8758922,-75.8685168
40.700215,-73.9938088
40.6951344,-73.99286140000002
40.6942526,-73.9829865
40.6434585,-74.0216933
40.6916164,-73.9776998
40.6853252,-73.9761803
40.6865997,-73.9850537
40.688146,-73.995287
40.6245708,-74.0488811
40.618244,-74.04637779999999
40.6167865,-74.0394733
40.6794073,-74.006119
40.6289253,-74.0288094
40.6321309,-74.0274985
40.6351749,-74.0262304
40.683021,-73.9861157
40.6812953,-73.99201629999997
40.64632039999999,-74.012337
40.6538976,-74.0044859
40.6453168,-73.99933840000001
40.6437764,-74.0081153
40.6392844,-74.01278719999998
40.641116,-74.00371059999998
40.6394233,-73.9992118
40.6754018,-73.98897029999998
40.634819,-74.0190415
40.6807693,-73.9760267
40.6279744,-74.0156708
40.672811,-73.98331329999998
40.6243111,-74.02551740000001
40.622504600000006,-74.0224901
40.6598558,-73.989672
40.6153783,-74.01075859999997
40.66810020000001,-73.9805759
40.6730524,-73.9764165
40.6798885,-73.9731895
40.6699761,-73.9740401
40.6029654,-74.0172662
40.6569638,-73.9768619
40.6019273,-74.00880409999998
40.6083001,-74.0071512
40.6137054,-74.0071447
40.6174779,-74.00274
40.6912795,-73.9626407
40.6234234,-74.00418499999998
40.6840329,-73.9669265
40.62202,-74.0110215
40.6749547,-73.9666124
40.697166,-73.9750259
40.6733751,-73.96329
40.6343541,-73.9978229
40.676167,-73.954356
40.6815084,-73.9572531
40.68513170000001,-73.9567616
40.6360998,-73.9862206
40.6321905,-73.9896876
40.6922221,-73.9538035
40.682881,-73.9519012
40.6213629,-73.98999309999998
40.6198289,-73.99213909999997
40.6973922,-73.95128620000001
40.6949675,-73.946224
40.6187285,-73.9970786
40.6869045,-73.9446206
40.6104494,-73.99036190000002
40.6081765,-73.99273840000002
40.6838975,-73.93817890000003
40.6897594,-73.9393446
40.60025,-74.0054401
40.6994266,-73.9420913
40.69563529999999,-73.9354275
40.6031741,-73.9943478
40.6874968,-73.9329582
40.6009574,-73.9930188
40.5974031,-73.9887444
40.5902839,-73.99650030000002
40.8175801,-73.8660962
40.675583,-73.9262196
40.6765714,-73.94430290000003
40.6769132,-73.9499243
40.6668692,-73.95218340000002
40.5765299,-73.9882138
40.5763672,-73.99768470000002
40.6641582,-73.94200740000002
40.5759939,-74.0085888
40.6712119,-73.94201509999998
40.574107700000006,-73.9968627
40.58119620000001,-73.9833532
40.5701691,-73.9788364
40.664405,-73.93347220000003
40.5757847,-73.9655708
40.578117,-73.9640009
40.5828706,-73.9637677
40.5878492,-73.963165
40.6839488,-73.91521540000002
40.68762,-73.9215167
40.6810478,-73.9254263
40.6874554,-73.9267891
40.5929248,-73.96925159999998
40.699795,-73.933655
40.6929683,-73.9247375
40.6902356,-73.917553
40.6845226,-73.9082094
40.684294,-73.90120859999998
40.6878787,-73.9071509
40.6024233,-73.9679363
40.6054,-73.96485159999997
40.6970293,-73.92403840000001
40.7014485,-73.9309587
40.6056458,-73.98432659999997
40.6996605,-73.919698
40.6100424,-73.9769277
40.69324500000001,-73.9084239
40.6130385,-73.970977
40.6157674,-73.96932199999998
40.6180934,-73.9732468
40.7065844,-73.9289569
40.6276229,-73.97351640000002
40.62703610000001,-73.9841274
40.6333984,-73.97887440000002
40.6332088,-73.9695313
44.0549668,-73.53261859999998
40.6404769,-73.97620859999998
40.7035729,-73.94409990000003
40.6429642,-73.9738207
40.7162166,-73.944594
40.6482633,-73.9774137
40.6487193,-73.97352009999999
40.6512352,-73.96073630000002
40.6487514,-73.96036720000002
40.7117913,-73.9521634
40.6386227,-73.9567106
44.8482209,-74.29865840000002
40.7157159,-73.9551571
40.7088833,-73.95997840000003
40.7083998,-73.9536946
40.7007289,-73.9541699
40.7037668,-73.95736009999997
40.70029810000001,-73.9599546
